0,0,0,0,0,0,13.7,3.0342e+07
0,0,0,0,0,0,0,4.5201e+07
0,0,0,0,0,9.72,13.68,1.4821e+07
0,0,0,0,0,0,0,3.5713e+07
0,0,0,0,0,9.7,13.7,1.0373e+07
0,0,0,0,0,0,0,6.211e+07
0,0,0,0,0,9.72,13.7,1.6961e+07
0,0,0,0,0,0,0,4.3558e+07
0,0,0,0,0,9.68,13.69,1.2821e+07
0,0,0,0,0,0,0,6.3054e+07
0,0,0,0,0,9.72,13.7,1.6961e+07
0,0,0,0,0,0,0,4.3558e+07
0,0,0,0,0,9.68,13.69,1.2821e+07
0,0,0,0,0,0,0,6.3054e+07
0,0,0,0,0,9.72,13.7,1.6961e+07
0,0,0,0,0,0,0,4.3558e+07
0,0,0,0,0,9.68,13.69,1.2821e+07
0,0,0,0,0,0,0,6.3054e+07
0,0,0,0,0,9.72,13.7,1.6961e+07
0,0,0,0,0,0,0,4.3558e+07
0,0,0,0,0,9.68,13.69,1.2821e+07
0,0,0,0,0,0,0,6.3054e+07
0,0,0,0,0,9.72,13.7,1.6961e+07
0,0,0,0,0,0,0,4.3558e+07
0,0,0,0,0,9.68,13.69,1.2821e+07
0,0,0,0,0,0,0,6.3054e+07
0,0,0,0,0,9.72,13.7,1.6961e+07
0,0,0,0,0,0,0,4.3558e+07
0,0,0,0,0,9.68,13.69,1.2821e+07
0,0,0,0,0,0,0,6.3054e+07
0,0,0,0,0,9.72,13.7,1.6961e+07
0,0,0,0,0,0,0,4.3558e+07
0,0,0,0,0,9.68,13.69,1.2821e+07
0,0,0,0,0,0,0,6.3054e+07
0,0,0,0,0,9.72,13.7,1.6961e+07
0,0,0,0,0,0,0,4.3558e+07
0,0,0,0,0,9.68,13.69,1.2821e+07
0,0,0,0,0,0,0,6.3054e+07
0,0,0,0,0,9.72,13.7,1.6961e+07
0,0,0,0,0,0,0,4.3558e+07
0,0,0,0,0,9.68,13.69,1.2821e+07
0,0,0,0,0,0,0,6.3054e+07
0,0,0,0,0,9.72,13.7,1.6961e+07
0,0,0,0,0,0,0,4.3558e+07
0,0,0,0,0,9.68,13.69,1.2821e+07
0,0,0,0,0,0,0,6.3054e+07
0,0,0,0,0,9.72,13.7,1.6961e+07
0,0,0,0,0,0,0,4.3558e+07
0,0,0,0,0,9.68,13.69,1.2821e+07
0,0,0,0,0,0,0,6.3054e+07
0,0,0,0,0,9.72,13.7,1.6961e+07
0,0,0,0,0,0,0,4.3558e+07
0,0,0,0,0,9.68,13.69,1.2821e+07
0,0,0,0,0,0,0,6.3054e+07
0,0,0,0,0,9.72,13.7,1.6961e+07
0,0,0,0,0,0,0,4.3558e+07
0,0,0,0,0,9.68,13.69,1.2821e+07
0,0,0,0,0,0,0,6.3054e+07
0,0,0,0,0,9.72,13.7,1.6961e+07
0,0,0,0,0,0,0,4.3558e+07
0,0,0,0,0,9.68,13.65,1.2707e+07
0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,10
,,,,,,,
,,,,,,,
,,,,,,,
